DECLARANT_ISO,PARTNER_ISO,FLOW,PRODUCT,PERIOD,VALUE_IN_EUROS
AT,LI,1,263,201912,51004
AT,LI,1,264,201912,671
AT,LI,1,265,201912,278512
AT,LI,1,267,201912,37585
AT,LI,1,268,201912,15678
AT,LI,1,271,201912,197011
AT,LI,1,272,201912,4733
AT,LI,1,273,201912,1551480
AT,LI,1,274,201912,11743
AT,LI,1,275,201912,65893
AT,LI,1,279,201912,1613632
AT,LI,1,281,201912,1415174
AT,LI,1,282,201912,1480601
AT,LI,1,284,201912,338382
AT,LI,1,289,201912,184255
AT,LI,1,291,201912,3726665
AT,LI,1,293,201912,603604
AT,LI,1,310,201912,77537
AT,LI,1,321,201912,55345
AT,LI,1,324,201912,17619
AT,LI,1,325,201912,3497574
AT,LI,1,329,201912,91162
AT,LI,2,011,201912,38003
AT,LI,2,012,201912,27524
AT,LI,2,013,201912,1228
AT,LI,2,014,201912,294
AT,LI,2,030,201912,2380
AT,LI,2,081,201912,28433
AT,LI,2,101,201912,151900
AT,LI,2,103,201912,2193
AT,LI,2,104,201912,70
AT,LI,2,105,201912,4297
AT,LI,2,106,201912,10948
AT,LI,2,107,201912,9329
AT,LI,2,108,201912,90779
AT,LI,2,109,201912,7835
AT,LI,2,110,201912,175044
AT,LI,2,132,201912,29638
AT,LI,2,139,201912,223402
AT,LI,2,141,201912,176709
AT,LI,2,143,201912,11375
AT,LI,2,151,201912,40753
AT,LI,2,152,201912,7036
AT,LI,2,161,201912,28624
AT,LI,2,162,201912,393708
AT,LI,2,171,201912,4579
AT,LI,2,172,201912,1226460
AT,LI,2,17S,201912,15
AT,LI,2,201,201912,15565
AT,LI,2,202,201912,788
AT,LI,2,203,201912,11402
AT,LI,2,204,201912,8913
AT,LI,2,205,201912,13487
AT,LI,2,211,201912,2300
AT,LI,2,221,201912,121979
AT,LI,2,222,201912,965618
AT,LI,2,231,201912,653993
AT,LI,2,232,201912,2910
AT,LI,2,233,201912,10759
AT,LI,2,234,201912,31807
AT,LI,2,236,201912,47744
AT,LI,2,237,201912,13447
AT,LI,2,239,201912,82875
AT,LI,2,241,201912,1155397
AT,LI,2,242,201912,43115
AT,LI,2,243,201912,30988
AT,LI,2,244,201912,1580328
AT,LI,2,245,201912,27176
AT,LI,2,251,201912,363843
AT,LI,2,252,201912,50684
AT,LI,2,254,201912,3996
AT,LI,2,257,201912,1345446
AT,LI,2,259,201912,1321168
AT,LI,2,25S,201912,121
AT,LI,2,261,201912,249316
AT,LI,2,262,201912,551309
AT,LI,2,263,201912,97720
AT,LI,2,264,201912,137152
AT,LI,2,265,201912,420009
AT,LI,2,267,201912,65656
AT,LI,2,271,201912,763440
AT,LI,2,272,201912,162990
AT,LI,2,273,201912,50702
AT,LI,2,274,201912,97131
AT,LI,2,275,201912,961152
AT,LI,2,279,201912,500772
AT,LI,2,281,201912,1273073
AT,LI,2,282,201912,4392937
AT,LI,2,283,201912,7230
AT,LI,2,284,201912,2101448
AT,LI,2,289,201912,930966
AT,LI,2,291,201912,2605867
AT,LI,2,292,201912,82861
AT,LI,2,293,201912,172113
AT,LI,2,310,201912,734846
AT,LI,2,321,201912,326603
AT,LI,2,322,201912,8830
AT,LI,2,323,201912,4712
AT,LI,2,324,201912,25982
AT,LI,2,325,201912,1960995
AT,LI,2,329,201912,26515
AT,LI,2,32S,201912,676
AT,LI,2,351,201912,1355996
AT,LK,1,012,201912,60726
AT,LK,1,030,201912,1656
AT,LK,1,108,201912,191417
AT,LK,1,132,201912,4778
AT,LK,1,139,201912,336597
AT,LK,1,141,201912,7931066
AT,LK,1,143,201912,51
AT,LK,1,151,201912,130
AT,LK,1,162,201912,87
AT,LK,1,204,201912,112
AT,LK,1,221,201912,38121
AT,LK,1,222,201912,1574
AT,LK,1,261,201912,1167
AT,LK,1,262,201912,25961
AT,LK,1,263,201912,985
AT,LK,1,265,201912,5958
AT,LK,1,271,201912,93182
AT,LK,1,273,201912,57757
AT,LK,1,279,201912,2871
AT,LK,1,293,201912,80226
AT,LK,1,321,201912,5249
AT,LK,1,323,201912,122545
AT,LK,1,324,201912,954477
AT,LK,1,329,201912,15225
AT,LK,2,103,201912,11044
AT,LK,2,105,201912,282213
AT,LK,2,107,201912,111
AT,LK,2,110,201912,53133
AT,LK,2,131,201912,8876
AT,LK,2,139,201912,4879
AT,LK,2,141,201912,715
AT,LK,2,151,201912,250
AT,LK,2,162,201912,1991
AT,LK,2,172,201912,3745
AT,LK,2,17S,201912,2946
AT,LK,2,201,201912,3132
AT,LK,2,205,201912,40939
AT,LK,2,222,201912,7861
AT,LK,2,231,201912,25812
AT,LK,2,239,201912,264
AT,LK,2,241,201912,961301
AT,LK,2,242,201912,2270
AT,LK,2,244,201912,1622
AT,LK,2,257,201912,44457
AT,LK,2,259,201912,9511
AT,LK,2,265,201912,26489
AT,LK,2,267,201912,6479
AT,LK,2,271,201912,114333
AT,LK,2,273,201912,28565
AT,LK,2,275,201912,5075
AT,LK,2,279,201912,6730
AT,LK,2,281,201912,57690
AT,LK,2,282,201912,15424
AT,LK,2,284,201912,14475
AT,LK,2,289,201912,13172
AT,LK,2,310,201912,8734
AT,LK,2,323,201912,4609
AT,LK,2,324,201912,55
AT,LK,2,325,201912,695928
AT,LK,2,329,201912,14860
AT,LR,2,281,201912,4
AT,LT,1,011,201912,155190
AT,LT,1,012,201912,23760
AT,LT,1,103,201912,223472
AT,LT,1,104,201912,38459
AT,LT,1,106,201912,45844
AT,LT,1,107,201912,22684
AT,LT,1,108,201912,29534
AT,LT,1,109,201912,254601
AT,LT,1,131,201912,5315
AT,LT,1,132,201912,325
AT,LT,1,139,201912,51964
AT,LT,1,141,201912,441771
AT,LT,1,143,201912,60450
AT,LT,1,151,201912,88
AT,LT,1,152,201912,12632
AT,LT,1,161,201912,103487
AT,LT,1,162,201912,76975
AT,LT,1,171,201912,16815
AT,LT,1,172,201912,82714
AT,LT,1,201,201912,876303
AT,LT,1,204,201912,1534
AT,LT,1,205,201912,448038
AT,LT,1,211,201912,84680
AT,LT,1,221,201912,16323
AT,LT,1,222,201912,1363210
AT,LT,1,231,201912,8721
AT,LT,1,239,201912,13372
AT,LT,1,241,201912,7476
AT,LT,1,243,201912,3726
AT,LT,1,244,201912,495612
AT,LT,1,251,201912,193818
AT,LT,1,257,201912,10654
AT,LT,1,259,201912,48321
AT,LT,1,261,201912,6658
AT,LT,1,262,201912,294
AT,LT,1,263,201912,939153
AT,LT,1,265,201912,63269
AT,LT,1,267,201912,353981
AT,LT,1,273,201912,920
AT,LT,1,274,201912,29069
AT,LT,1,275,201912,5225
AT,LT,1,279,201912,664049
AT,LT,1,281,201912,24027
AT,LT,1,282,201912,586618
AT,LT,1,283,201912,7718
AT,LT,1,289,201912,21439
AT,LT,1,291,201912,22124
AT,LT,1,292,201912,133487
AT,LT,1,293,201912,77914
AT,LT,1,303,201912,277
AT,LT,1,310,201912,973530
AT,LT,1,321,201912,6878
AT,LT,1,323,201912,882
AT,LT,1,324,201912,5950
AT,LT,1,325,201912,16686
AT,LT,1,329,201912,3808
AT,LT,2,011,201912,6687
AT,LT,2,012,201912,13536
AT,LT,2,081,201912,4852
AT,LT,2,101,201912,60222
AT,LT,2,102,201912,28838
AT,LT,2,103,201912,88960
AT,LT,2,104,201912,4355
AT,LT,2,105,201912,10788
AT,LT,2,106,201912,25676
AT,LT,2,107,201912,121606
AT,LT,2,108,201912,473636
AT,LT,2,109,201912,190412
AT,LT,2,10S,201912,983
AT,LT,2,110,201912,178158
AT,LT,2,131,201912,42793
AT,LT,2,132,201912,133259
AT,LT,2,139,201912,87461
AT,LT,2,141,201912,597878
AT,LT,2,143,201912,23291
AT,LT,2,151,201912,49721
AT,LT,2,152,201912,56753
AT,LT,2,161,201912,27900
AT,LT,2,162,201912,112711
AT,LT,2,171,201912,88934
AT,LT,2,172,201912,144081
AT,LT,2,17S,201912,445113
AT,LT,2,192,201912,99939
AT,LT,2,201,201912,768907
AT,LT,2,202,201912,12729
AT,LT,2,203,201912,50422
AT,LT,2,204,201912,162317
AT,LT,2,205,201912,223118
AT,LT,2,211,201912,3098
AT,LT,2,212,201912,3580060
AT,LT,2,221,201912,150179
AT,LT,2,222,201912,1300680
AT,LT,2,231,201912,190415
AT,LT,2,232,201912,510
AT,LT,2,234,201912,1873
AT,LT,2,236,201912,141975
AT,LT,2,239,201912,3941
AT,LT,2,241,201912,41503
AT,LT,2,242,201912,253285
AT,LT,2,243,201912,1774
AT,LT,2,244,201912,31694
AT,LT,2,245,201912,8578
AT,LT,2,251,201912,97471
AT,LT,2,252,201912,4211
AT,LT,2,254,201912,6490
AT,LT,2,257,201912,501800
AT,LT,2,259,201912,110142
AT,LT,2,25S,201912,20695
AT,LT,2,261,201912,107656
AT,LT,2,262,201912,23159
AT,LT,2,263,201912,35628
AT,LT,2,264,201912,71
AT,LT,2,265,201912,186927
AT,LT,2,266,201912,42207
AT,LT,2,267,201912,82803
AT,LT,2,268,201912,279
AT,LT,2,271,201912,1164729
AT,LT,2,272,201912,262646
AT,LT,2,273,201912,438643
AT,LT,2,274,201912,272688
AT,LT,2,275,201912,27159
AT,LT,2,279,201912,327019
AT,LT,2,281,201912,272909
AT,LT,2,282,201912,505458
AT,LT,2,283,201912,925274
AT,LT,2,284,201912,308962
AT,LT,2,289,201912,173325
AT,LT,2,291,201912,1024224
AT,LT,2,292,201912,151543
AT,LT,2,293,201912,151627
AT,LT,2,302,201912,494
AT,LT,2,309,201912,225101
AT,LT,2,310,201912,88330
AT,LT,2,321,201912,98957
AT,LT,2,323,201912,30109
AT,LT,2,324,201912,228472
AT,LT,2,325,201912,175409
AT,LT,2,329,201912,680435
AT,LT,2,32S,201912,1811
AT,LU,1,011,201912,33980
AT,LU,1,012,201912,297627
AT,LU,1,014,201912,1008
AT,LU,1,101,201912,3546
AT,LU,1,103,201912,661499
AT,LU,1,104,201912,210
AT,LU,1,105,201912,142
AT,LU,1,106,201912,2169
AT,LU,1,107,201912,40231
AT,LU,1,108,201912,1201512
AT,LU,1,110,201912,52145
AT,LU,1,132,201912,17165
AT,LU,1,139,201912,191166
AT,LU,1,141,201912,103775
AT,LU,1,143,201912,596
AT,LU,1,151,201912,2664
AT,LU,1,152,201912,181728
AT,LU,1,161,201912,10961
AT,LU,1,162,201912,415609
AT,LU,1,171,201912,75331
AT,LU,1,172,201912,11140
AT,LU,1,192,201912,153
AT,LU,1,201,201912,1896420
AT,LU,1,203,201912,185985
AT,LU,1,204,201912,284533
AT,LU,1,205,201912,86272
AT,LU,1,212,201912,442078
AT,LU,1,221,201912,437389
AT,LU,1,222,201912,1534606
AT,LU,1,231,201912,1175100
AT,LU,1,232,201912,16170
AT,LU,1,234,201912,450123
AT,LU,1,241,201912,2735528
AT,LU,1,242,201912,18283
AT,LU,1,243,201912,88334
AT,LU,1,244,201912,6520364
AT,LU,1,251,201912,99528
AT,LU,1,257,201912,680966
AT,LU,1,259,201912,295401
AT,LU,1,261,201912,11259
AT,LU,1,262,201912,28283
AT,LU,1,263,201912,189100
AT,LU,1,264,201912,24038
AT,LU,1,265,201912,98939
AT,LU,1,267,201912,4494
AT,LU,1,271,201912,302654
AT,LU,1,272,201912,353340
AT,LU,1,273,201912,38126
AT,LU,1,274,201912,21836
AT,LU,1,275,201912,15423
AT,LU,1,279,201912,132573
AT,LU,1,281,201912,287458
AT,LU,1,282,201912,262514
AT,LU,1,283,201912,57228
AT,LU,1,284,201912,8745
AT,LU,1,289,201912,394284
AT,LU,1,291,201912,168919
AT,LU,1,292,201912,2103659
AT,LU,1,293,201912,875965
AT,LU,1,302,201912,1526
AT,LU,1,303,201912,21821
AT,LU,1,309,201912,16703
AT,LU,1,310,201912,5558
AT,LU,1,321,201912,8778
AT,LU,1,324,201912,1764
AT,LU,1,325,201912,389330
AT,LU,1,329,201912,9865
AT,LU,2,011,201912,9167
AT,LU,2,012,201912,17807
AT,LU,2,014,201912,556
AT,LU,2,101,201912,74170
AT,LU,2,103,201912,57923
AT,LU,2,104,201912,159
AT,LU,2,107,201912,4486
AT,LU,2,108,201912,43306
AT,LU,2,110,201912,129457
AT,LU,2,132,201912,78736
AT,LU,2,139,201912,54019
AT,LU,2,141,201912,64847
AT,LU,2,143,201912,29564
AT,LU,2,151,201912,10739
AT,LU,2,152,201912,294694
AT,LU,2,161,201912,4731
AT,LU,2,162,201912,151945
AT,LU,2,171,201912,42926
AT,LU,2,172,201912,321100
AT,LU,2,17S,201912,70441
AT,LU,2,192,201912,2326
AT,LU,2,201,201912,349751
AT,LU,2,202,201912,1340
AT,LU,2,203,201912,33051
AT,LU,2,204,201912,213877
AT,LU,2,205,201912,242807
AT,LU,2,211,201912,16
AT,LU,2,212,201912,671318
AT,LU,2,221,201912,11126
AT,LU,2,222,201912,199208
AT,LU,2,231,201912,68389
AT,LU,2,232,201912,55325
AT,LU,2,234,201912,7188
AT,LU,2,236,201912,12841
AT,LU,2,239,201912,39922
AT,LU,2,241,201912,165779
AT,LU,2,242,201912,1870
AT,LU,2,243,201912,3651
AT,LU,2,244,201912,260957
AT,LU,2,245,201912,3807
AT,LU,2,251,201912,188531
AT,LU,2,252,201912,370018
AT,LU,2,254,201912,21799
AT,LU,2,257,201912,2987079
AT,LU,2,259,201912,56192
AT,LU,2,25S,201912,7437
AT,LU,2,261,201912,27347
AT,LU,2,262,201912,4391
AT,LU,2,263,201912,1112679
AT,LU,2,264,201912,12275
AT,LU,2,265,201912,342455
AT,LU,2,267,201912,33517
AT,LU,2,268,201912,43
AT,LU,2,271,201912,661784
AT,LU,2,272,201912,4265
AT,LU,2,273,201912,162083
AT,LU,2,274,201912,360811
AT,LU,2,275,201912,33629
AT,LU,2,279,201912,376782
AT,LU,2,281,201912,436293
AT,LU,2,282,201912,739903
AT,LU,2,283,201912,317112
AT,LU,2,284,201912,48287
AT,LU,2,289,201912,207936
AT,LU,2,291,201912,4255545
AT,LU,2,292,201912,59361
AT,LU,2,293,201912,33793
AT,LU,2,302,201912,2082
AT,LU,2,309,201912,63959
AT,LU,2,310,201912,620233
AT,LU,2,321,201912,330700
AT,LU,2,323,201912,5331
AT,LU,2,324,201912,17479
AT,LU,2,325,201912,36071
AT,LU,2,329,201912,30533
AT,LV,1,089,201912,76736
AT,LV,1,102,201912,129545
AT,LV,1,110,201912,48861
AT,LV,1,132,201912,58285
AT,LV,1,139,201912,7316
AT,LV,1,141,201912,40771
AT,LV,1,161,201912,427101
AT,LV,1,162,201912,104166
AT,LV,1,192,201912,90532
AT,LV,1,201,201912,131473
AT,LV,1,204,201912,51906
AT,LV,1,205,201912,14892
AT,LV,1,212,201912,366963
AT,LV,1,221,201912,5692
AT,LV,1,222,201912,32028
AT,LV,1,231,201912,1437
AT,LV,1,251,201912,65353
AT,LV,1,257,201912,108451
AT,LV,1,259,201912,301
AT,LV,1,261,201912,135450
AT,LV,1,262,201912,621665
AT,LV,1,263,201912,311422
AT,LV,1,265,201912,10218
AT,LV,1,267,201912,165
AT,LV,1,273,201912,14879
AT,LV,1,279,201912,623
AT,LV,1,281,201912,37831
AT,LV,1,282,201912,14894
AT,LV,1,284,201912,871
AT,LV,1,289,201912,21085
AT,LV,1,293,201912,32938
AT,LV,1,310,201912,16925
AT,LV,1,321,201912,3144
AT,LV,1,323,201912,37470
AT,LV,1,324,201912,2094
AT,LV,1,329,201912,35391
AT,LV,2,011,201912,11
AT,LV,2,012,201912,11
AT,LV,2,081,201912,3100
AT,LV,2,101,201912,56922
AT,LV,2,103,201912,32846
AT,LV,2,104,201912,9278
AT,LV,2,106,201912,9708
AT,LV,2,107,201912,8553
AT,LV,2,108,201912,284544
AT,LV,2,109,201912,67635
AT,LV,2,110,201912,160675
AT,LV,2,131,201912,3377
AT,LV,2,132,201912,5819
AT,LV,2,139,201912,98182
AT,LV,2,141,201912,110266
AT,LV,2,143,201912,14508
AT,LV,2,151,201912,9987
AT,LV,2,152,201912,50116
AT,LV,2,162,201912,64869
AT,LV,2,171,201912,218892
AT,LV,2,172,201912,74408
AT,LV,2,192,201912,1170
AT,LV,2,201,201912,27247
AT,LV,2,202,201912,5769
AT,LV,2,203,201912,21814
AT,LV,2,204,201912,87211
AT,LV,2,205,201912,54582
AT,LV,2,206,201912,144
AT,LV,2,211,201912,3677
AT,LV,2,212,201912,2170718
AT,LV,2,221,201912,56247
AT,LV,2,222,201912,190889
AT,LV,2,231,201912,47645
AT,LV,2,234,201912,9197
AT,LV,2,235,201912,25586
AT,LV,2,236,201912,1251
AT,LV,2,239,201912,17926
AT,LV,2,241,201912,11865
AT,LV,2,242,201912,265221
AT,LV,2,243,201912,8926
AT,LV,2,244,201912,322145
AT,LV,2,245,201912,5176
AT,LV,2,251,201912,46530
AT,LV,2,252,201912,982591
AT,LV,2,254,201912,44117
AT,LV,2,257,201912,135183
AT,LV,2,259,201912,112176
AT,LV,2,25S,201912,49416
AT,LV,2,261,201912,114834
AT,LV,2,262,201912,98138
AT,LV,2,263,201912,519462
AT,LV,2,264,201912,22518
AT,LV,2,265,201912,359598
AT,LV,2,267,201912,15889
AT,LV,2,268,201912,693
AT,LV,2,271,201912,459601
AT,LV,2,272,201912,5019
AT,LV,2,273,201912,41108
AT,LV,2,274,201912,155350
AT,LV,2,275,201912,25125
AT,LV,2,279,201912,113361
AT,LV,2,281,201912,118326
AT,LV,2,282,201912,600862
AT,LV,2,283,201912,72496
AT,LV,2,284,201912,71956
AT,LV,2,289,201912,1476265
AT,LV,2,291,201912,538958
AT,LV,2,293,201912,30015
AT,LV,2,302,201912,5289
AT,LV,2,309,201912,267128
AT,LV,2,310,201912,71209
AT,LV,2,321,201912,139212
AT,LV,2,323,201912,80983
AT,LV,2,324,201912,10020
AT,LV,2,325,201912,62799
AT,LV,2,329,201912,38046
AT,LY,1,061,201912,82406817
AT,LY,2,103,201912,130634
AT,LY,2,105,201912,928768
AT,LY,2,108,201912,57342
AT,LY,2,110,201912,542952
AT,LY,2,172,201912,226
AT,LY,2,205,201912,60337
AT,LY,2,222,201912,4247
AT,LY,2,232,201912,161932
AT,LY,2,265,201912,52431
AT,LY,2,266,201912,2641
AT,LY,2,272,201912,596
AT,LY,2,273,201912,646
AT,LY,2,281,201912,1549
AT,LY,2,282,201912,2534
AT,LY,2,289,201912,14562
AT,MA,1,103,201912,28043
AT,MA,1,104,201912,4145
AT,MA,1,108,201912,97
AT,MA,1,139,201912,18895
AT,MA,1,141,201912,3090886
AT,MA,1,151,201912,2315
AT,MA,1,152,201912,39601
AT,MA,1,162,201912,1335
AT,MA,1,201,201912,34
AT,MA,1,204,201912,2549
AT,MA,1,222,201912,10498
AT,MA,1,251,201912,2772
AT,MA,1,259,201912,6009
AT,MA,1,261,201912,26
AT,MA,1,265,201912,26413
AT,MA,1,271,201912,1421504
AT,MA,1,273,201912,20668
AT,MA,1,279,201912,17640
AT,MA,1,289,201912,6864
AT,MA,1,293,201912,1918665
AT,MA,1,310,201912,448
AT,MA,2,101,201912,5904
AT,MA,2,105,201912,58334
AT,MA,2,108,201912,9214
AT,MA,2,110,201912,170676
AT,MA,2,132,201912,41086
AT,MA,2,139,201912,720987
AT,MA,2,141,201912,25596
AT,MA,2,151,201912,58444
AT,MA,2,161,201912,19886
AT,MA,2,162,201912,321559
AT,MA,2,171,201912,53455
AT,MA,2,172,201912,175127
AT,MA,2,17S,201912,55381
AT,MA,2,201,201912,1300195
AT,MA,2,202,201912,378224
AT,MA,2,203,201912,74813
AT,MA,2,204,201912,159
AT,MA,2,205,201912,173344
AT,MA,2,212,201912,164303
AT,MA,2,221,201912,11479
AT,MA,2,222,201912,567668
AT,MA,2,231,201912,19176
AT,MA,2,232,201912,222723
AT,MA,2,239,201912,1438
AT,MA,2,242,201912,352
AT,MA,2,244,201912,8399
AT,MA,2,251,201912,18017
AT,MA,2,257,201912,99094
AT,MA,2,259,201912,23025
AT,MA,2,261,201912,979
AT,MA,2,262,201912,287770
AT,MA,2,263,201912,1908
AT,MA,2,265,201912,298746
AT,MA,2,271,201912,948078
AT,MA,2,272,201912,36932
AT,MA,2,273,201912,1083761
AT,MA,2,274,201912,8815
AT,MA,2,275,201912,15059
AT,MA,2,279,201912,306886
AT,MA,2,281,201912,155921
AT,MA,2,282,201912,146968
AT,MA,2,284,201912,2418
AT,MA,2,289,201912,620085
AT,MA,2,291,201912,70450
AT,MA,2,293,201912,7776
AT,MA,2,309,201912,165563
AT,MA,2,310,201912,10053
AT,MA,2,321,201912,282
AT,MA,2,324,201912,1457
AT,MA,2,325,201912,126046
AT,MA,2,329,201912,51303
AT,MD,1,011,201912,60028
AT,MD,1,103,201912,1094120
AT,MD,1,141,201912,46525
AT,MD,1,161,201912,10320
AT,MD,1,162,201912,3693
AT,MD,1,222,201912,179250
AT,MD,1,259,201912,31220
AT,MD,1,273,201912,667728
AT,MD,1,281,201912,3008
AT,MD,1,282,201912,14726
AT,MD,1,289,201912,15000
AT,MD,1,293,201912,2171
AT,MD,1,325,201912,890
AT,MD,2,011,201912,13
AT,MD,2,012,201912,69001
AT,MD,2,101,201912,64932
AT,MD,2,103,201912,7513
AT,MD,2,106,201912,7724
AT,MD,2,107,201912,9952
AT,MD,2,108,201912,231439
AT,MD,2,110,201912,65495
AT,MD,2,132,201912,21212
AT,MD,2,139,201912,12499
AT,MD,2,141,201912,1854
AT,MD,2,143,201912,302
AT,MD,2,151,201912,1800
AT,MD,2,162,201912,488842
AT,MD,2,171,201912,18
AT,MD,2,172,201912,36560
AT,MD,2,192,201912,1691
AT,MD,2,201,201912,225602
AT,MD,2,202,201912,6790
AT,MD,2,203,201912,15128
AT,MD,2,204,201912,7671
AT,MD,2,205,201912,56528
AT,MD,2,20S,201912,532
AT,MD,2,211,201912,654
AT,MD,2,212,201912,591775
AT,MD,2,221,201912,24579
AT,MD,2,222,201912,176177
AT,MD,2,231,201912,8590
AT,MD,2,232,201912,109850
AT,MD,2,234,201912,2923
AT,MD,2,239,201912,5170
AT,MD,2,244,201912,823450
AT,MD,2,257,201912,150428
AT,MD,2,259,201912,45750
AT,MD,2,261,201912,12041
AT,MD,2,262,201912,13196
AT,MD,2,263,201912,64800
AT,MD,2,264,201912,17
AT,MD,2,265,201912,98261
AT,MD,2,266,201912,47831
AT,MD,2,267,201912,17886
AT,MD,2,271,201912,38777
AT,MD,2,272,201912,56614
AT,MD,2,273,201912,466632
AT,MD,2,274,201912,7604
AT,MD,2,275,201912,483
AT,MD,2,279,201912,3350
AT,MD,2,281,201912,25076
AT,MD,2,282,201912,48590
AT,MD,2,283,201912,802933
AT,MD,2,284,201912,12764
AT,MD,2,289,201912,444517
AT,MD,2,291,201912,808727
AT,MD,2,292,201912,28600
AT,MD,2,293,201912,60482
AT,MD,2,310,201912,2130
AT,MD,2,321,201912,217
AT,MD,2,323,201912,379
AT,MD,2,324,201912,317
AT,MD,2,325,201912,57712
AT,MD,2,329,201912,1270
AT,ME,1,103,201912,179154
AT,ME,1,162,201912,1349
AT,ME,1,222,201912,3600
AT,ME,1,243,201912,18574
AT,ME,1,272,201912,336
AT,ME,1,289,201912,38840
AT,ME,1,310,201912,6454
AT,ME,2,012,201912,1544
AT,ME,2,089,201912,22
AT,ME,2,101,201912,521026
AT,ME,2,103,201912,2690
AT,ME,2,104,201912,36
AT,ME,2,107,201912,44
AT,ME,2,108,201912,99357
AT,ME,2,10S,201912,589
AT,ME,2,110,201912,76017
AT,ME,2,131,201912,159
AT,ME,2,132,201912,9878
AT,ME,2,139,201912,6957
AT,ME,2,141,201912,11141
AT,ME,2,143,201912,149
AT,ME,2,151,201912,1534
AT,ME,2,152,201912,35075
AT,ME,2,161,201912,32340
AT,ME,2,162,201912,110997
AT,ME,2,172,201912,17301
AT,ME,2,192,201912,55659
AT,ME,2,201,201912,1494
AT,ME,2,202,201912,4594
AT,ME,2,203,201912,41059
AT,ME,2,204,201912,134442
AT,ME,2,205,201912,37795
AT,ME,2,212,201912,357245
AT,ME,2,221,201912,3539
AT,ME,2,222,201912,60750
AT,ME,2,231,201912,8010
AT,ME,2,234,201912,24902
AT,ME,2,236,201912,7679
AT,ME,2,239,201912,22255
AT,ME,2,242,201912,59697
AT,ME,2,243,201912,15012
AT,ME,2,244,201912,12883
AT,ME,2,251,201912,9073
AT,ME,2,257,201912,64334
AT,ME,2,259,201912,26174
AT,ME,2,261,201912,12358
AT,ME,2,262,201912,4704
AT,ME,2,263,201912,240942
AT,ME,2,264,201912,861
AT,ME,2,265,201912,14350
AT,ME,2,267,201912,10542
AT,ME,2,271,201912,14448
AT,ME,2,272,201912,64592
AT,ME,2,273,201912,13650
AT,ME,2,274,201912,91259
AT,ME,2,275,201912,37618
AT,ME,2,279,201912,11708
AT,ME,2,281,201912,6589
AT,ME,2,282,201912,118289
AT,ME,2,284,201912,53540
AT,ME,2,289,201912,231201
AT,ME,2,291,201912,702890
AT,ME,2,292,201912,14724
AT,ME,2,293,201912,6146
AT,ME,2,309,201912,744
AT,ME,2,310,201912,27276
AT,ME,2,324,201912,122260
AT,ME,2,325,201912,11217
AT,ME,2,329,201912,19462
AT,MG,1,139,201912,3631
AT,MG,2,162,201912,28
AT,MG,2,171,201912,86094
AT,MG,2,205,201912,4090
AT,MG,2,221,201912,129
AT,MG,2,222,201912,1979
AT,MG,2,257,201912,56
AT,MG,2,259,201912,35
AT,MG,2,265,201912,233
AT,MG,2,273,201912,12
AT,MG,2,274,201912,264
AT,MG,2,279,201912,33
AT,MG,2,281,201912,844
AT,MG,2,282,201912,5206
AT,MG,2,293,201912,240
AT,MG,2,309,201912,1604
AT,MK,1,081,201912,100
AT,MK,1,103,201912,84154
AT,MK,1,105,201912,41478
AT,MK,1,107,201912,25262
AT,MK,1,108,201912,43307
AT,MK,1,110,201912,8775
AT,MK,1,139,201912,436002
AT,MK,1,141,201912,1789058
AT,MK,1,162,201912,942
AT,MK,1,172,201912,6171
AT,MK,1,205,201912,89855
AT,MK,1,221,201912,163
AT,MK,1,222,201912,45890
AT,MK,1,231,201912,11686
AT,MK,1,232,201912,16698
AT,MK,1,237,201912,1761
AT,MK,1,242,201912,25082
AT,MK,1,251,201912,16790
AT,MK,1,259,201912,9180
AT,MK,1,261,201912,16577
AT,MK,1,264,201912,36436
AT,MK,1,265,201912,3040
AT,MK,1,271,201912,1105
AT,MK,1,273,201912,1329
AT,MK,1,275,201912,118406
AT,MK,1,279,201912,10529
AT,MK,1,291,201912,56706
AT,MK,1,293,201912,161789
AT,MK,1,310,201912,20531
AT,MK,1,324,201912,207
AT,MK,1,325,201912,569
AT,MK,2,012,201912,768
AT,MK,2,014,201912,7250
AT,MK,2,101,201912,1474502
AT,MK,2,103,201912,37399
AT,MK,2,104,201912,14890
AT,MK,2,105,201912,469483
AT,MK,2,106,201912,5946
AT,MK,2,107,201912,15731
AT,MK,2,108,201912,485367
AT,MK,2,109,201912,61567
AT,MK,2,10S,201912,2008
AT,MK,2,110,201912,256390
AT,MK,2,131,201912,11691
AT,MK,2,132,201912,194410
AT,MK,2,139,201912,187683
AT,MK,2,141,201912,142064
AT,MK,2,143,201912,141
AT,MK,2,151,201912,6429
AT,MK,2,152,201912,66442
AT,MK,2,161,201912,23749
AT,MK,2,162,201912,153380
AT,MK,2,171,201912,51286
AT,MK,2,172,201912,139824
AT,MK,2,17S,201912,1959
AT,MK,2,192,201912,20841
AT,MK,2,201,201912,119349
AT,MK,2,202,201912,178620
